FIRM_NAME,MODEL_NAME,MODEL_CATEGORY_RANK,SUB_MODEL_NAME,ALLOCATION_CATEGORY,STRATEGY_NAME,PRODUCT_TYPE,TICKER,ALLOCATION_PCT,MODEL_LAUNCH_DATE,AS_OF_DATE,UPDATE_FREQUENCY,FTMAS_FIRM_MANAGED,LOAD_DATE_TIME,PARENT_DEALER_CODE,PLATFORM_TYPE,PLATFORM_DEF
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,3,Franklin Templeton A Shares Growth & Enhanced Income Model, ,FRANKLIN LW DUR TTL RTRN-A,Mutual Fund,FLDAX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,3,Franklin Templeton A Shares Stability Model, ,FRANKLIN GROWTH FUND-A,Mutual Fund,FKGRX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,3,Franklin Templeton A Shares Stability Model, ,FRANKLIN US GOVERNMENT-A,Mutual Fund,FKFSX,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,4,Franklin Templeton A Shares Equity Growth Model, ,FRANKLIN RISING DIVIDEND-A,Mutual Fund,FRDPX,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,EQUITY,Templeton Developing Markets Trust,Mutual Fund,TDADX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,FIXED INCOME,Delaware Corporate Bond Fund Institutional Class,Mutual Fund,DGCIX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,FIXED INCOME,PGIM Core Bond Fund,Mutual Fund,TAIBX,0.27, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,MULTI-ASSET,Franklin Income Fund Advisor Class,Mutual Fund,FRIAX,0.19, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,FIXED INCOME,Franklin U.S. Government Securities Fund Advisor Class,Mutual Fund,FUSAX,0.18, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,FIXED INCOME,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.17, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,EQUITY,Templeton Developing Markets Trust,Mutual Fund,TDADX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,EQUITY,Pioneer Fundamental Growth Fund Class Y,Mutual Fund,FUNYX,0.07, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,FIXED INCOME,Templeton Global Bond Fund Advisor Class,Mutual Fund,TGBAX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,EQUITY,Franklin International Growth Fund,Mutual Fund,FNGZX,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,FIXED INCOME,iShares 1-3 Year Treasury Bond ETF,ETF,SHY,0.07, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,FIXED INCOME,iShares TIPS Bond ETF,ETF,TIP,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,ALTERNATIVES,iShares Global Infrastructure ETF,ETF,IGF,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,EQUITY,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,FIXED INCOME,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,Cash,Cash,Cash,,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,Cash,Cash,Cash,,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Fixed Income Funds,Franklin Total Return Fund,Mutual Fund,FBDAX,0.15, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,INTERNATIONAL EQUITY,Franklin International Growth Fund,Mutual Fund,FNGZX,0.08, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Equity Funds,Franklin Rising Dividends,Mutual Fund,FRDAX,0.09, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Fixed Income Funds,Franklin Total Return Fund,Mutual Fund,FBDAX,0.1, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Equity Funds,Franklin Rising Dividends,Mutual Fund,FRDAX,0.12, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Fixed Income Funds,Franklin Strategic Income Fund,Mutual Fund,FKSAX,0.04, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Cash,Cash,Cash,,0.02, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,FIXED INCOME,PGIM Core Bond Fund,Mutual Fund,TAIBX,0.17, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,FIXED INCOME,Templeton Global Bond Fund Advisor Class,Mutual Fund,TGBAX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,EQUITY,iShares Core S&P 500 ETF,ETF,IVV,0.24, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,3,Capital Appreciation,FIXED INCOME,IShares US Treasury Bond ETF,ETF,GOVT,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Equity Funds,Franklin Growth,Mutual Fund,FCGAX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,1,INCOME,Fixed Income Funds,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.1, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Equity Funds,Mutual Global Discovery,Mutual Fund,MDISX,0.04, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,2,INCOME & GROWTH,Fixed Income Funds,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.08, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Equity Funds,Mutual Global Discovery,Mutual Fund,MDISX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Fixed Income Funds,Franklin Low Duration Total Return,Mutual Fund,FLDZX,0.07, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Equity Funds,Franklin Growth,Mutual Fund,FCGAX,0.16, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Fixed Income Funds,Franklin Low Duration Total Return,Mutual Fund,FLDZX,0.04, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Equity Funds,Franklin Rising Dividends,Mutual Fund,FRDAX,0.17, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Fixed Income Funds,Franklin Low Duration Total Return,Mutual Fund,FLDZX,0.05, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Equity,Vanguard Total International Stock Index Fund,Mutual Fund,VTIAX,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Balanced Fund Allocation,Franklin Mutual Quest Fund,Mutual Fund,MQIFX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Cash,Cash,Cash,,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Balanced Funds,Franklin Income Fund,Mutual Fund,FRIAX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,3,Moderate, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,Goldman Sachs International Equity Inst,Mutual Fund,GCIIX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,JP Morgan Mortgage-Backed Securities I,Mutual Fund,OMBIX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,4,Moderatley Aggressive, ,Franklin High Yield Tax-Free Income Adv,Mutual Fund,FHYVX,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Goldman Sachs International Equity Inst,Mutual Fund,GCIIX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Franklin Liberty US Core Bond ETF,ETF,FLCB,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,4,Moderately Aggressive, ,Cash,Cash,,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,Franklin Mutual Global Discovery Fund,Mutual Fund,MDISX,0.03, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Franklin Small Cap Value Adv,Mutual Fund,FVADX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Ladenburg,Ladenburg Growth,Mutual Fund,LGWIX,0.35, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Balanced Funds,Franklin Income Fund,Mutual Fund,FRIAX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Equity,Franklin Equity Income Fund,Mutual Fund,FISEX,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Fixed Income,Lord Abbett High Yield Fund,Mutual Fund,LHYAX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,DoubleLine Shiller Enhanced CAPE Fund,Mutual Fund,DSEEX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Balanced Fund Allocation,Franklin Income Fund,Mutual Fund,FRIAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.21, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,Franklin DynaTech Fund,Mutual Fund,FDYZX,0.02, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,Parametric Tax-Managed Emerging Markets Fund,Mutual Fund,EITEX,0.03, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin High Yield Tax-Free Income Fund,Mutual Fund,FHYVX,0.13, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Franklin Mutual Beacon Fund,Mutual Fund,BEGRX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Franklin Floating Rate Daily Access Fund,Mutual Fund,FDAAX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Real Assets,Franklin Real Estate Securities Fund,Mutual Fund,FRLAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Franklin Growth Fund,Mutual Fund,FCGAX,0.08, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Balanced Fund Allocation,Franklin Income Fund,Mutual Fund,FRIAX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Franklin Federal Tax-Free Income Fund,Mutual Fund,FAFTX,0.1, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,3,Growth with Income,Equity Fund Allocation,DoubleLine Shiller Enhanced CAPE Fund,Mutual Fund,DSEEX,0.13, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Franklin High Income Fund,Mutual Fund,FVHIX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,3,Growth with Income,Real Assets,Franklin Real Estate Securities Fund,Mutual Fund,FRLAX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Equity Fund Allocation,Franklin Equity Income Fund,Mutual Fund,FEIFX,0.12, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Equity Fund Allocation,Parametric Tax-Managed Emerging Markets Fund,Mutual Fund,EITEX,0.06, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
MERRILL LYNCH,Managed Strategy - Franklin Templeton Global Fixed Income,1,Fixed Income,NA,Franklin Low Duration Total Return Fund,Mutual Fund,FLDZX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Vanguard S&P 500 ETF,ETF,VOO,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Vanguard FTSE Emerging Markets ETF,ETF,VWO,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Cash,Cash,Cash,,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Balanced Funds,Franklin Income Fund,Mutual Fund,FRIAX,0.06, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,3,GROWTH & INCOME,Ladenburg,Ladenburg Growth & Income,Mutual Fund,LOWIX,0.35, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Equity Funds,Templeton Emerging Markets Small Cap,Mutual Fund,TEMZX,0.04, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,4,GROWTH,Fixed Income Funds,Franklin Total Return Fund,Mutual Fund,FBDAX,0.04, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Equity Funds,Franklin Growth,Mutual Fund,FCGAX,0.18, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LADENBURG,LADENBURG FRANKLIN TEMPLETON MODEL PORTFOLIOS,5,AGGRESSIVE GROWTH,Fixed Income Funds,Franklin Strategic Income Fund,Mutual Fund,FKSAX,0.03, ,2.02E+16,Ad Hoc,Firm Managed,2.02E+16,0046 All, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Equity Hybrid,Nuveen Preferred Securities Fund,Mutual Fund,NPSAX,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LINCOLN INVESTMENT PLANNING,Franklin Templeton Income Portfolio,1,Income,Fixed Income,Templeton Global Total Return Fund,Mutual Fund,TGTRX,0.04, ,2.02E+16,Monthly,FTMAS,2.02E+16,9928, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin Total Return Fund,Mutual Fund,FBDAX,0.25, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,1,Income with Capital Preservation,Real Assets,MainGate MLP Fund,Mutual Fund,IMLPX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Equity Fund Allocation,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,1,Income with Capital Preservation,Fixed Income Fund Allocation,Franklin Floating Rate Daily Access Fund,Mutual Fund,FDAAX,0.11, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,DoubleLine Shiller Enhanced CAPE Fund,Mutual Fund,DSEEX,0.08, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Balanced Fund Allocation,Franklin Mutual Quest Fund,Mutual Fund,MQIFX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.17, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Franklin DynaTech Fund,Mutual Fund,FDYZX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Equity Fund Allocation,Parametric Tax-Managed Emerging Markets Fund,Mutual Fund,EITEX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,2,Income with Moderate Growth,Fixed Income Fund Allocation,Franklin High Yield Tax-Free Income Fund,Mutual Fund,FHYVX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Income Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.04, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Equity Fund Allocation,Franklin Mutual Global Discovery Fund,Mutual Fund,MDISX,0.05, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
LPL,Franklin Templeton Tax Aware Portfolio,3,Growth with Income,Fixed Income Fund Allocation,Franklin Federal Tax-Free Income Fund,Mutual Fund,FAFTX,0.07, ,2.02E+16,Quarterly,Firm Managed,2.02E+16,8992, , 
MERRILL LYNCH,Managed Strategy - Franklin Templeton Global Fixed Income,1,Fixed Income,NA,iShares International Treasury Bond ETF,ETF,IGOV,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,1,Conservative, ,Franklin Growth Adv,Mutual Fund,FCGAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Franklin Federal Tax-Free Income Adv,Mutual Fund,FAFTX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Tax Aware  Model Portfolios,5,Aggressive, ,Franklin Liberty Short Duration U.S. Govt ETF FTSD,ETF,FTSD,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,Vanguard S&P 500 ETF,ETF,VOO,0.29, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,Vanguard FTSE Developed Markets ETF,ETF,VEA,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,iShares US Treasury Bond ETF,ETF,GOVT,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
MERRILL LYNCH,ML Franklin Templeton Taxable Model Portfolios,5,Aggressive, ,PIMCO International Bond (USD-Hedged) I-2 PFBPX,Mutual Fund,PFBPX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16,671, , 
